PuntoConteo,Dia,Liviano,Autobuses,C23E,C4E,C5E
30620,03/05/2018,17851,380,703,250,972
30620,03/05/2019,20451,431,637,248,859
30620,03/06/2015,14129,425,613,211,850
30620,03/06/2016,19235,465,672,234,979
30620,03/06/2017,22757,391,572,186,746
30620,03/06/2018,22008,230,283,111,396
30620,03/06/2019,21026,407,520,171,768
30620,03/07/2015,20463,447,667,200,759
30620,03/07/2016,23744,210,315,135,318
30620,03/07/2017,24467,356,465,199,791
30620,03/07/2018,19536,370,644,216,963
30620,03/07/2019,20018,451,684,260,1215
30620,03/08/2015,20373,399,493,169,589
30620,03/08/2016,20500,388,538,201,631
30620,03/08/2017,19116,375,611,192,671
30620,03/08/2018,20630,383,635,214,759
30620,03/08/2019,23327,294,411,149,513
30620,03/09/2015,15248,383,618,172,709
30620,03/09/2017,21871,184,239,114,272
30620,03/09/2018,22933,380,521,175,678
30620,03/09/2019,17401,355,629,229,926
30620,03/10/2015,20835,332,461,166,609
30620,03/10/2016,21145,374,505,166,659
30620,03/10/2017,16311,362,622,217,908
30620,03/10/2018,15737,377,640,201,844
30620,03/10/2019,17817,406,640,201,844
30620,03/11/2015,15272,357,599,202,737
30620,03/11/2016,17768,414,715,232,773
30620,03/11/2017,20718,485,748,252,1015
30620,03/11/2018,26744,447,632,239,998
30620,03/11/2019,22857,210,748,252,1015
30620,03/12/2015,14841,376,584,186,624
30620,03/12/2016,27295,477,683,233,785
30620,03/12/2017,25046,300,321,178,357
30620,03/12/2018,24019,387,596,191,807
30620,03/12/2019,19714,369,321,178,357
30620,04/01/2015,24437,247,246,143,382
30620,04/01/2016,25559,427,537,169,646
30620,04/01/2017,22858,432,666,222,977
30620,04/01/2019,25240,397,631,257,981
30620,04/02/2015,17566,460,731,208,853
30620,04/02/2016,19569,470,671,229,741
30620,04/02/2017,28986,474,613,237,821
30620,04/02/2018,27901,244,311,124,357
30620,04/02/2019,25550,462,605,225,912
30620,04/03/2015,16298,418,681,211,838
30620,04/03/2016,21139,470,782,218,792
30620,04/03/2017,26574,464,594,213,805
30620,04/03/2018,26199,274,316,135,531
30620,04/03/2019,24472,413,553,220,716
30620,04/04/2015,27644,296,327,137,424
30620,04/04/2016,21031,426,538,202,708
30620,04/04/2017,17610,455,724,243,871
30620,04/04/2018,17218,365,703,243,970
30620,04/04/2019,18594,482,672,213,932
30620,04/05/2015,21692,423,459,200,607
30620,04/05/2016,16622,366,655,242,1021
30620,04/05/2017,17169,406,732,246,1002
30620,04/05/2018,20648,479,703,250,989
30620,04/05/2019,25053,364,541,211,846
30620,04/06/2015,8444,171,246,94,270
30620,04/06/2016,22717,384,546,202,815
30620,04/06/2017,21177,182,255,103,262
30620,04/06/2018,21158,429,536,187,739
30620,04/06/2019,17062,367,668,264,1008
30620,04/07/2015,24172,418,577,197,680
30620,04/07/2016,24753,391,523,181,688
30620,04/07/2017,20158,415,619,217,872
30620,04/07/2018,20835,401,738,234,1028
30620,04/07/2019,21380,399,672,250,1174
30620,04/08/2015,15880,402,602,212,790
30620,04/08/2016,17820,442,720,217,750
30620,04/08/2017,20283,441,737,214,787
30620,04/08/2018,25110,363,640,227,729
30620,04/08/2019,24890,201,242,94,275
30620,04/09/2015,19132,392,655,204,768
30620,04/09/2017,21838,347,525,187,678
30620,04/09/2018,17402,401,601,235,866
30620,04/09/2019,17303,387,652,233,870
30620,04/10/2015,18900,176,206,101,295
30620,04/10/2016,16298,353,652,207,764
30620,04/10/2017,16187,365,666,208,972
30620,04/10/2018,15750,371,598,214,828
30620,04/10/2019,20736,404,598,214,828
30620,04/11/2015,13929,311,564,174,723
30620,04/11/2016,20057,444,721,244,875
30620,04/11/2017,24859,491,637,251,953
30620,04/11/2018,26010,280,303,156,639
30620,04/11/2019,22734,366,637,251,953
30620,04/12/2015,24465,350,504,152,448
30620,04/12/2016,24574,280,319,150,370
30620,04/12/2017,23388,383,553,175,669
30620,04/12/2018,19156,398,696,289,935
30620,04/12/2019,19849,465,553,175,669
30620,05/01/2015,20825,409,489,155,637
30620,05/01/2016,20659,405,642,237,822
30620,05/01/2017,23648,412,648,223,908
30620,05/01/2019,26074,374,500,204,849
30620,05/02/2015,18515,460,742,200,962
30620,05/02/2016,22649,468,726,236,640
30620,05/02/2017,26826,318,324,160,459
30620,05/02/2018,22942,387,565,177,718
30620,05/02/2019,19400,412,691,235,969
30620,05/03/2015,16563,443,648,198,834
30620,05/03/2016,26691,455,630,220,646
30620,05/03/2017,25129,238,278,124,422
30620,05/03/2018,24514,402,526,183,900
30620,05/03/2019,18593,390,704,217,879
30620,05/04/2015,28117,303,293,161,506
30620,05/04/2016,17041,454,675,233,1097
30620,05/04/2017,18024,441,754,257,1059
30620,05/04/2018,18046,429,692,271,1036
30620,05/04/2019,21137,505,754,252,1024
30620,05/05/2015,14800,450,613,215,809
30620,05/05/2016,17249,397,657,209,811
30620,05/05/2017,20018,477,747,241,996
30620,05/05/2018,25920,396,606,237,1058
30620,05/05/2019,22656,213,254,106,577
30620,05/06/2015,13090,341,488,155,568
30620,05/06/2016,19993,242,307,120,304
30620,05/06/2017,20081,315,462,172,671
30620,05/06/2018,16720,409,656,231,819
30620,05/06/2019,16734,370,654,242,1110
30620,05/07/2015,23250,267,268,123,385
30620,05/07/2016,20291,366,670,241,885
30620,05/07/2017,20104,369,624,208,840
30620,05/07/2018,22792,415,721,237,973
30620,05/07/2019,25022,422,686,243,978
30620,05/08/2015,15895,400,662,173,791
30620,05/08/2016,20523,488,739,187,773
30620,05/08/2017,24246,354,513,209,678
30620,05/08/2018,23202,221,273,130,389
30620,05/08/2019,24280,419,506,177,709
30620,05/09/2015,22125,329,501,167,688
30620,05/09/2017,16850,398,636,255,856
30620,05/09/2018,17095,353,647,229,898
30620,05/09/2019,18138,389,596,202,936
30620,05/10/2015,19130,317,464,194,634
30620,05/10/2016,17065,427,659,196,808
30620,05/10/2017,6068,150,313,118,329
30620,05/10/2018,16729,385,639,213,835
30620,05/10/2019,24513,322,639,213,835
30620,05/11/2015,14911,385,587,185,930
30620,05/11/2016,24342,452,621,201,812
30620,05/11/2017,22213,251,259,134,443
30620,05/11/2018,22621,401,579,163,793
30620,05/11/2019,17268,337,259,134,443
30620,05/12/2015,28782,356,494,178,457
30620,05/12/2016,22077,431,542,186,708
30620,05/12/2017,18899,418,718,262,878
30620,05/12/2018,18815,452,728,261,895
30620,05/12/2019,20679,441,718,262,878
30620,06/01/2015,17323,451,614,191,755
30620,06/01/2016,20197,462,683,223,887
30620,06/01/2017,25514,474,737,263,892
30620,06/01/2019,22925,281,274,107,377
30620,06/02/2015,21479,527,761,200,953
30620,06/02/2016,27074,419,578,191,573
30620,06/02/2017,23156,458,525,211,763
30620,06/02/2018,19126,397,696,254,931
30620,06/02/2019,18792,396,705,231,964
30620,06/03/2015,19914,518,713,201,851
30620,06/03/2016,25162,305,311,131,353
30620,06/03/2017,22402,402,545,159,719
30620,06/03/2018,18409,383,703,249,901
30620,06/03/2019,18146,400,689,228,891
30620,06/04/2015,20214,362,543,149,644
30620,06/04/2016,17000,409,706,223,907
30620,06/04/2017,18813,479,793,223,940
30620,06/04/2018,20093,434,740,236,922
30620,06/04/2019,25164,445,607,205,797
30620,06/05/2015,14923,432,611,214,833
30620,06/05/2016,20395,469,695,249,941
30620,06/05/2017,23888,395,602,228,920
30620,06/05/2018,22605,240,293,121,587
30620,06/05/2019,21824,332,506,196,894
30620,06/06/2015,17471,358,518,182,615
30620,06/06/2016,19434,338,457,164,646
30620,06/06/2017,15904,365,660,233,939
30620,06/06/2018,16766,448,685,239,885
30620,06/06/2019,17547,408,677,221,972
30620,06/07/2015,22881,447,531,189,639
30620,06/07/2016,20151,440,639,219,915
30620,06/07/2017,20968,395,686,227,892
30620,06/07/2018,24712,468,708,241,824
30620,06/07/2019,29381,387,564,215,788
30620,06/08/2015,16902,399,618,188,658
30620,06/08/2016,23407,384,588,216,762
30620,06/08/2017,21084,231,278,111,388
30620,06/08/2018,22798,388,582,200,763
30620,06/08/2019,17475,426,643,232,772
30620,06/09/2015,21042,219,228,101,388
30620,06/09/2017,16136,372,626,221,1077
30620,06/09/2018,17946,419,662,216,895
30620,06/09/2019,20730,412,646,233,1025
30620,06/10/2015,14915,303,586,239,887
30620,06/10/2016,17215,399,684,177,699
30620,06/10/2017,3176,88,136,54,145
30620,06/10/2018,19729,317,527,180,751
30620,06/10/2019,21201,171,527,180,751
30620,06/11/2015,17710,387,621,186,840
30620,06/11/2016,21941,240,305,109,385
30620,06/11/2017,21786,389,542,194,773
30620,06/11/2018,17465,420,672,194,909
30620,06/11/2019,17401,409,542,194,773
30620,06/12/2015,18684,229,358,131,358
30620,06/12/2016,18533,378,674,248,890
30620,06/12/2017,18857,486,835,246,1003
30620,06/12/2018,19546,458,687,258,967
30620,06/12/2019,24087,435,835,246,1003
30620,07/01/2015,17321,487,676,171,789
30620,07/01/2016,21242,452,667,242,783
30620,07/01/2017,29329,391,571,222,925
30620,07/01/2019,23274,369,496,180,766
30620,07/02/2015,25553,441,644,174,705
30620,07/02/2016,23352,233,279,140,281
30620,07/02/2017,17702,383,715,228,822
30620,07/02/2018,19012,389,760,240,886
30620,07/02/2019,18698,428,689,230,987
30620,07/03/2015,24220,437,602,196,831
30620,07/03/2016,22464,400,566,177,621
30620,07/03/2017,17410,386,695,233,1186
30620,07/03/2018,18589,390,763,261,951
30620,07/03/2019,18879,415,692,236,857
30620,07/04/2015,15868,450,622,215,969
30620,07/04/2016,17836,482,723,233,751
30620,07/04/2017,22102,493,861,268,940
30620,07/04/2018,24125,377,608,217,879
30620,07/04/2019,23797,260,259,125,311
30620,07/05/2015,14785,406,526,196,700
30620,07/05/2016,24536,387,559,211,895
30620,07/05/2017,21171,245,239,122,451
30620,07/05/2018,21835,427,495,186,776
30620,07/05/2019,17001,351,634,244,883
30620,07/06/2015,16672,232,262,87,303
30620,07/06/2016,16174,386,628,237,1013
30620,07/06/2017,16561,383,626,250,1101
30620,07/06/2018,17031,422,708,203,954
30620,07/06/2019,20399,455,674,225,777
30620,07/07/2015,17930,383,607,224,953
30620,07/07/2016,21785,446,711,227,789
30620,07/07/2017,24033,425,721,207,991
30620,07/07/2018,29040,421,596,187,849
30620,07/07/2019,28408,305,329,119,362
30620,07/08/2015,19209,438,678,193,758
30620,07/08/2016,21240,228,290,106,326
30620,07/08/2017,20859,354,487,176,699
30620,07/08/2018,17517,387,653,235,825
30620,07/08/2019,17446,407,687,240,843
30620,07/09/2015,20136,351,453,166,606
30620,07/09/2017,16735,376,688,201,1120
30620,07/09/2018,20858,456,686,244,863
30620,07/09/2019,24987,356,520,216,789
30620,07/10/2015,15427,313,612,176,837
30620,07/10/2016,19857,468,662,214,736
30620,07/10/2017,14760,378,690,214,1136
30620,07/10/2018,20343,172,270,130,363
30620,07/10/2019,20870,365,270,130,363
30620,07/11/2015,27771,445,529,178,574
30620,07/11/2016,21322,407,590,194,698
30620,07/11/2017,17002,417,721,242,1023
30620,07/11/2018,17312,425,651,231,938
30620,07/11/2019,17857,393,721,242,1023
30620,07/12/2015,20413,345,540,185,481
30620,07/12/2016,18917,435,709,249,935
30620,07/12/2017,19931,473,744,277,929
30620,07/12/2018,23083,505,746,270,883
30620,07/12/2019,29514,498,744,277,929
30620,08/01/2015,18144,442,646,178,764
30620,08/01/2016,24189,470,731,256,807
30620,08/01/2017,28172,264,291,105,419
30620,08/01/2019,20545,355,606,250,905
30620,08/02/2015,22924,270,315,102,331
30620,08/02/2016,22399,414,557,191,577
30620,08/02/2017,17963,447,737,249,837
30620,08/02/2018,18863,455,743,212,914
30620,08/02/2019,22227,455,742,251,947
30620,08/03/2015,21693,237,275,131,408
30620,08/03/2016,17078,375,746,256,814
30620,08/03/2017,17746,403,689,268,1073
30620,08/03/2018,19075,406,686,229,938
30620,08/03/2019,22403,497,702,220,824
30620,08/04/2015,15671,506,664,189,893
30620,08/04/2016,21625,501,779,217,785
30620,08/04/2017,27991,468,709,282,907
30620,08/04/2018,20969,246,286,127,424
30620,08/04/2019,22192,421,589,193,866
30620,08/05/2015,17822,432,666,198,718
30620,08/05/2016,21892,200,290,121,337
30620,08/05/2017,19498,375,482,150,705
30620,08/05/2018,17701,426,653,219,890
30620,08/05/2019,16709,399,623,267,878
30620,08/06/2015,16856,340,483,163,597
30620,08/06/2016,15897,365,648,205,878
30620,08/06/2017,17293,375,688,232,1033
30620,08/06/2018,19983,461,710,269,1010
30620,08/06/2019,24137,394,575,204,661
30620,08/07/2015,18586,492,584,235,933
30620,08/07/2016,25591,456,735,226,892
30620,08/07/2017,28289,421,618,219,694
30620,08/07/2018,NA,NA,NA,NA,NA
30620,08/07/2019,27977,429,556,210,832
30620,08/08/2015,22813,393,515,171,764
30620,08/08/2016,20982,367,509,170,719
30620,08/08/2017,16742,364,638,215,870
30620,08/08/2018,18081,416,701,252,966
30620,08/08/2019,18477,450,714,219,881
30620,08/09/2015,15276,363,546,180,721
30620,08/09/2017,19236,378,685,199,1077
30620,08/09/2018,24437,406,598,234,744
30620,08/09/2019,22182,223,223,107,399
30620,08/10/2015,16080,359,617,191,846
30620,08/10/2016,21589,333,497,168,810
30620,08/10/2017,14456,213,364,201,725
30620,08/10/2018,20007,353,500,169,712
30620,08/10/2019,15998,329,500,169,712
30620,08/11/2015,23690,220,242,102,257
30620,08/11/2016,17080,479,713,246,783
30620,08/11/2017,17455,408,725,247,1059
30620,08/11/2018,17696,407,692,245,889
30620,08/11/2019,21195,437,725,247,1059
30620,08/12/2015,17975,294,457,172,521
30620,08/12/2016,19278,435,723,238,792
30620,08/12/2017,23125,529,841,287,878
30620,08/12/2018,29766,502,686,273,790
30620,08/12/2019,28196,300,841,287,878
30620,09/01/2015,20062,433,699,196,775
30620,09/01/2016,29951,435,693,242,802
30620,09/01/2017,25399,395,486,182,749
30620,09/01/2019,20210,366,659,247,959
30620,09/02/2015,20376,373,536,177,666
30620,09/02/2016,16803,385,660,207,739
30620,09/02/2017,18715,426,717,221,813
30620,09/02/2018,21661,457,746,200,824
30620,09/02/2019,26988,411,623,255,867
30620,09/03/2015,19857,394,517,190,876
30620,09/03/2016,17434,382,713,262,809
30620,09/03/2017,18235,415,712,243,986
30620,09/03/2018,22008,503,760,230,1024
30620,09/03/2019,27588,427,590,226,777
30620,09/04/2015,14918,446,606,186,812
30620,09/04/2016,28579,436,607,224,766
30620,09/04/2017,27117,330,417,185,548
30620,09/04/2018,21061,369,559,189,782
30620,09/04/2019,17898,413,714,234,1143
30620,09/05/2015,20656,364,530,156,653
30620,09/05/2016,21372,365,549,175,725
30620,09/05/2017,16418,410,654,246,940
30620,09/05/2018,18252,428,705,244,839
30620,09/05/2019,17338,406,641,210,834
30620,09/06/2015,14320,373,614,235,934
30620,09/06/2016,16737,366,674,235,802
30620,09/06/2017,19373,441,683,246,912
30620,09/06/2018,23845,349,578,199,905
30620,09/06/2019,21078,200,236,99,259
30620,09/07/2015,19509,496,616,231,820
30620,09/07/2016,28923,400,612,208,744
30620,09/07/2017,26929,279,268,127,289
30620,09/07/2018,28728,464,567,192,774
30620,09/07/2019,21798,400,630,223,821
30620,09/08/2015,20936,222,241,102,432
30620,09/08/2016,14023,373,605,179,957
30620,09/08/2017,17058,419,687,248,962
30620,09/08/2018,18525,419,671,218,1113
30620,09/08/2019,21039,485,672,216,812
30620,09/09/2015,15274,358,646,200,748
30620,09/09/2017,21523,388,524,176,909
30620,09/09/2018,21409,234,311,173,332
30620,09/09/2019,21827,389,513,190,770
30620,09/10/2015,19628,393,643,195,701
30620,09/10/2016,20011,212,285,111,436
30620,09/10/2017,17119,429,635,208,1056
30620,09/10/2018,16115,361,633,194,794
30620,09/10/2019,16919,355,633,194,794
30620,09/11/2015,21517,339,426,142,454
30620,09/11/2016,16808,424,736,224,796
30620,09/11/2017,17757,441,704,264,943
30620,09/11/2018,20861,494,752,262,882
30620,09/11/2019,26097,445,704,264,943
30620,09/12/2015,13060,322,553,172,572
30620,09/12/2016,22588,511,744,289,837
30620,09/12/2017,27260,436,703,268,916
30620,09/12/2018,27193,327,333,144,417
30620,09/12/2019,25120,436,703,268,916
30620,10/01/2015,23621,476,547,169,649
30620,10/01/2016,27365,333,329,186,574
30620,10/01/2017,19422,390,651,236,869
30620,10/01/2019,21721,410,703,253,1167
30620,10/02/2015,16005,459,671,213,732
30620,10/02/2016,17374,381,697,222,822
30620,10/02/2017,21905,493,755,268,826
30620,10/02/2018,27743,462,666,248,765
30620,10/02/2019,24462,245,255,125,333
30620,10/03/2015,15579,405,673,208,1153
30620,10/03/2016,17894,432,734,222,775
30620,10/03/2017,21294,442,746,230,833
30620,10/03/2018,27620,492,591,199,963
30620,10/03/2019,26245,235,279,94,334
30620,10/04/2015,18600,490,678,189,744
30620,10/04/2016,26347,227,315,146,436
30620,10/04/2017,27299,414,544,203,871
30620,10/04/2018,17977,363,705,289,1144
30620,10/04/2019,18652,417,719,263,1024
30620,10/05/2015,19048,219,251,90,538
30620,10/05/2016,16748,347,679,216,887
30620,10/05/2017,16365,380,670,260,962
30620,10/05/2018,17649,408,734,211,791
30620,10/05/2019,20571,480,684,225,874
30620,10/06/2015,13947,395,604,232,1147
30620,10/06/2016,19520,428,691,215,789
30620,10/06/2017,22481,382,543,211,732
30620,10/06/2018,21671,232,264,111,391
30620,10/06/2019,20857,394,524,172,700
30620,10/07/2015,22228,462,654,197,748
30620,10/07/2016,26785,272,267,113,340
30620,10/07/2017,27445,377,537,197,889
30620,10/07/2018,22173,436,699,233,876
30620,10/07/2019,22516,405,670,230,872
30620,10/08/2015,19335,423,431,151,602
30620,10/08/2016,17260,423,709,183,1125
30620,10/08/2017,18051,421,686,222,950
30620,10/08/2018,21382,465,706,245,1004
30620,10/08/2019,24092,356,535,194,745
30620,10/09/2015,15210,353,596,167,759
30620,10/09/2017,18500,178,247,116,388
30620,10/09/2018,16946,250,339,128,448
30620,10/09/2019,16336,388,627,198,821
30620,10/10/2015,26688,361,466,181,522
30620,10/10/2016,20285,329,525,154,758
30620,10/10/2017,16720,541,995,311,1466
30620,10/10/2018,16532,409,727,264,846
30620,10/10/2019,17337,328,727,264,846
30620,10/11/2015,15514,333,548,185,688
30620,10/11/2016,17419,439,732,222,747
30620,10/11/2017,20696,446,791,258,908
30620,10/11/2018,26097,380,597,208,741
30620,10/11/2019,23650,249,791,258,908
30620,10/12/2015,15503,376,637,232,590
30620,10/12/2016,28082,458,710,264,744
30620,10/12/2017,26610,332,341,161,586
30620,10/12/2018,24983,390,565,206,701
30620,10/12/2019,20372,421,341,161,586
30620,11/01/2015,22324,236,253,111,331
30620,11/01/2016,24694,412,559,165,774
30620,11/01/2017,19868,372,648,229,794
30620,11/01/2019,24369,452,699,236,1012
30620,11/02/2015,15993,409,669,193,748
30620,11/02/2016,17745,493,722,223,778
30620,11/02/2017,27645,467,630,246,713
30620,11/02/2018,25996,280,300,125,360
30620,11/02/2019,23775,404,592,178,724
30620,11/03/2015,15531,448,672,185,927
30620,11/03/2016,20722,426,753,240,825
30620,11/03/2017,26574,464,594,213,805
30620,11/03/2018,26078,307,318,118,405
30620,11/03/2019,23857,376,557,167,673
30620,11/04/2015,22663,435,515,171,585
30620,11/04/2016,26594,338,409,132,434
30620,11/04/2017,25862,368,617,225,837
30620,11/04/2018,19525,377,548,218,936
30620,11/04/2019,23248,357,634,216,800
30620,11/05/2015,17844,368,540,182,867
30620,11/05/2016,16604,441,719,212,804
30620,11/05/2017,17034,374,695,244,1074
30620,11/05/2018,20561,408,725,226,904
30620,11/05/2019,24585,388,511,181,845
30620,11/06/2015,15210,393,615,195,948
30620,11/06/2016,23160,453,551,189,737
30620,11/06/2017,20019,192,245,124,313
30620,11/06/2018,20309,370,503,166,707
30620,11/06/2019,16849,416,666,251,805
30620,11/07/2015,25563,381,527,183,593
30620,11/07/2016,27477,380,585,164,737
30620,11/07/2017,21401,376,622,241,895
30620,11/07/2018,22310,439,704,238,927
30620,11/07/2019,24060,472,638,201,888
30620,11/08/2015,15099,348,572,185,783
30620,11/08/2016,18521,460,752,212,900
30620,11/08/2017,20660,457,732,219,917
30620,11/08/2018,24209,359,568,207,859
30620,11/08/2019,21461,202,231,101,300
30620,11/09/2015,18728,377,658,197,752
30620,11/09/2017,18819,341,533,178,675
30620,11/09/2018,13674,311,483,158,619
30620,11/09/2019,16697,341,610,219,797
30620,11/10/2015,22030,186,203,83,252
30620,11/10/2016,16211,370,629,195,892
30620,11/10/2017,16729,491,938,309,1404
30620,11/10/2018,17186,355,656,228,889
30620,11/10/2019,20528,446,656,228,889
30620,11/11/2015,11962,291,555,176,747
30620,11/11/2016,20456,504,777,201,737
30620,11/11/2017,25272,404,613,227,778
30620,11/11/2018,24045,241,304,149,372
30620,11/11/2019,22655,389,613,227,778
30620,11/12/2015,21524,391,605,199,611
30620,11/12/2016,25627,324,336,186,425
30620,11/12/2017,23432,396,501,209,745
30620,11/12/2018,19403,438,661,232,812
